File Path,Label
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_19.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_9.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_8.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_6.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_7.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_5.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_4.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_0.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_1.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_3.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_2.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_14.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_15.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_17.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_16.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_12.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_13.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_11.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_10.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_18.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_19.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_9.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.37.03/aug_8.png,Screenshot 2024-08-05 at 17.37.03
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_6.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_7.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_5.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_4.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_0.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_1.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_3.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_2.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_14.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_15.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_17.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_16.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_12.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_13.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_11.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_10.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_18.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_19.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_9.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.30.13/aug_8.png,Screenshot 2024-08-05 at 17.30.13
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_6.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_7.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_5.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_4.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_0.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_1.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_3.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_2.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_14.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_15.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_17.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_16.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_12.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_13.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_11.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_10.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_18.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_19.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_9.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.55.14/aug_8.png,Screenshot 2024-08-05 at 17.55.14
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_6.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_7.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_5.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_4.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_0.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_1.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_3.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_2.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_14.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_15.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_17.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_16.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_12.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_13.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_11.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_10.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_18.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_19.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_9.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.34.23/aug_8.png,Screenshot 2024-08-05 at 17.34.23
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_6.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_7.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_5.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_4.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_0.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_1.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_3.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_2.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_14.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_15.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_17.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_16.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_12.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_13.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_11.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_10.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_18.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_19.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_9.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.27.50/aug_8.png,Screenshot 2024-08-05 at 17.27.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_6.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_7.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_5.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_4.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_0.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_1.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_3.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_2.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_14.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_15.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_17.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_16.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_12.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_13.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_11.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_10.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_18.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_19.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_9.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.36.50/aug_8.png,Screenshot 2024-08-05 at 17.36.50
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_6.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_7.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_5.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_4.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_0.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_1.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_3.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_2.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_14.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_15.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_17.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_16.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_12.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_13.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_11.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_10.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_18.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_19.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_9.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.35.48/aug_8.png,Screenshot 2024-08-05 at 17.35.48
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_6.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_7.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_5.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_4.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_0.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_1.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_3.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_2.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_14.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_15.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_17.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_16.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_12.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_13.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_11.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_10.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_18.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_19.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_9.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.53.50/aug_8.png,Screenshot 2024-08-05 at 17.53.50
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_6.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_7.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_5.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_4.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_0.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_1.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_3.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_2.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_14.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_15.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_17.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_16.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_12.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_13.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_11.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_10.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_18.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_19.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_9.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.25.24/aug_8.png,Screenshot 2024-08-05 at 17.25.24
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_6.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_7.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_5.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_4.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_0.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_1.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_3.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_2.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_14.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_15.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_17.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_16.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_12.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_13.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_11.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_10.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_18.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_19.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_9.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.35.46/aug_8.png,Screenshot 2024-08-05 at 17.35.46
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_6.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_7.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_5.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_4.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_0.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_1.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_3.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_2.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_14.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_15.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_17.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_16.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_12.png,Screenshot 2024-08-05 at 17.26.35
augmented_symbols/Screenshot 2024-08-05 at 17.26.35/aug_13.png,Screenshot 2024-08-05 at 17.26.35
